"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters","Council","District"
"2019-12-03 11:13:36","União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires","Aldeia do Bispo, Águas e Aldeia de João Pires","LOCAL-050713",NA,0,1,1,6,1.28,24,5.13,52.58,890,468,NA,0,16,2.91,25,4.55,51.74,1063,550,"Penamacor","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Pedrógão de São Pedro e Bemposta","Pedrógão de São Pedro e Bemposta","LOCAL-050714",NA,0,1,1,3,1.38,4,1.83,41.76,522,218,NA,0,4,1.3,4,1.3,49.28,625,308,"Penamacor","Castelo Branco"
"2019-12-03 11:13:36","Montes da Senhora","Montes da Senhora","LOCAL-050802",NA,0,1,1,6,1.72,4,1.15,56.96,611,348,NA,0,11,2.66,9,2.18,61.73,669,413,"Proença-a-Nova","Castelo Branco"
"2019-12-03 11:13:36","São Pedro do Esteval","São Pedro do Esteval","LOCAL-050805",NA,0,1,1,11,3.74,12,4.08,65.04,452,294,NA,0,14,4.2,13,3.9,65.94,505,333,"Proença-a-Nova","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Proença-a-Nova e Peral","Proença-a-Nova e Peral","LOCAL-050807",NA,0,1,1,65,2.48,75,2.87,60.31,4339,2617,NA,0,60,2.14,62,2.21,61.89,4534,2806,"Proença-a-Nova","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Sobreira Formosa e Alvito da Beira","Sobreira Formosa e Alvito da Beira","LOCAL-050808",NA,0,1,1,18,1.86,25,2.58,56.28,1720,968,NA,0,12,1.03,26,2.24,59.28,1962,1163,"Proença-a-Nova","Castelo Branco"
"2019-12-03 11:13:36","Cabeçudo","Cabeçudo","LOCAL-050901",NA,0,1,1,9,1.96,14,3.05,57.09,804,459,NA,0,15,2.92,17,3.31,59.98,857,514,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Carvalhal","Carvalhal","LOCAL-050902",NA,0,1,1,6,2.7,1,0.45,55.64,399,222,NA,0,3,1.09,12,4.35,59.87,461,276,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Castelo","Castelo","LOCAL-050903",NA,0,1,1,6,1.32,18,3.97,50.61,895,453,NA,0,8,1.5,21,3.95,54.34,979,532,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Pedrógão Pequeno","Pedrógão Pequeno","LOCAL-050911",NA,0,1,1,18,4.85,16,4.31,60.62,612,371,NA,0,16,3.52,12,2.64,65.7,691,454,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Sertã","Sertã","LOCAL-050912",NA,0,1,1,98,3.11,94,2.99,60.79,5180,3149,NA,0,89,2.64,95,2.82,63.53,5311,3374,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Troviscal","Troviscal","LOCAL-050913",NA,0,1,1,13,2.91,26,5.82,58.05,770,447,NA,0,13,2.59,26,5.18,58.78,854,502,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Várzea dos Cavaleiros","Várzea dos Cavaleiros","LOCAL-050914",NA,0,1,1,11,2.6,14,3.31,62.57,676,423,NA,0,7,1.42,17,3.44,61.52,803,494,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Cernache do Bonjardim, Nesperal e Palhais","Cernache do Bonjardim, Nesperal e Palhais","LOCAL-050915",NA,0,1,1,43,2.35,80,4.37,58.79,3116,1832,NA,0,43,2.14,75,3.73,60.42,3325,2009,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Cumeada e Marmeleiro","Cumeada e Marmeleiro","LOCAL-050916",NA,0,1,1,6,1.52,11,2.79,67.7,582,394,NA,0,9,1.97,8,1.75,68.93,663,457,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","União das freguesias de Ermida e Figueiredo","Ermida e Figueiredo","LOCAL-050917",NA,0,1,1,4,1.77,6,2.65,58.7,385,226,NA,0,5,1.82,5,1.82,61.94,444,275,"Sertã","Castelo Branco"
"2019-12-03 11:13:36","Fundada","Fundada","LOCAL-051001",NA,0,1,1,9,2.39,13,3.46,73.44,512,376,NA,0,7,1.66,15,3.56,77.11,546,421,"Vila de Rei","Castelo Branco"
"2019-12-03 11:13:36","São João do Peso","São João do Peso","LOCAL-051002",NA,0,1,1,2,2.74,2,2.74,68.22,107,73,NA,0,1,1.18,2,2.35,62.5,136,85,"Vila de Rei","Castelo Branco"
"2019-12-03 11:13:36","Vila de Rei","Vila de Rei","LOCAL-051003",NA,0,1,1,52,3.55,82,5.6,68.7,2131,1464,NA,0,41,2.76,55,3.71,69.23,2142,1483,"Vila de Rei","Castelo Branco"
"2019-12-03 11:13:36","Fratel","Fratel","LOCAL-051101",NA,0,1,1,4,1.32,7,2.32,66.08,457,302,NA,0,4,1.09,6,1.64,71.07,515,366,"Vila Velha de Ródão","Castelo Branco"
"2019-12-03 11:13:36","Perais","Perais","LOCAL-051102",NA,0,1,1,3,1.18,7,2.75,61.74,413,255,NA,0,1,0.33,4,1.31,68.08,448,305,"Vila Velha de Ródão","Castelo Branco"
"2019-12-03 11:13:36","Sarnadas de Ródão","Sarnadas de Ródão","LOCAL-051103",NA,0,1,1,2,0.7,4,1.4,60.47,473,286,NA,0,4,1.24,6,1.86,66.94,481,322,"Vila Velha de Ródão","Castelo Branco"
"2019-12-03 11:13:36","Vila Velha de Ródão","Vila Velha de Ródão","LOCAL-051104",NA,0,1,1,12,1.37,19,2.16,59.85,1467,878,NA,0,8,0.77,10,0.96,67.6,1543,1043,"Vila Velha de Ródão","Castelo Branco"
"2019-12-03 11:13:36","Arganil","Arganil","LOCAL-060102",NA,0,1,1,59,3.11,44,2.32,55.22,3432,1895,NA,0,56,2.78,43,2.14,57.61,3494,2013,"Arganil","Coimbra"
"2019-12-03 11:13:36","Benfeita","Benfeita","LOCAL-060104",NA,0,1,1,4,2.17,1,0.54,58.41,315,184,NA,0,6,2.73,9,4.09,59.14,372,220,"Arganil","Coimbra"
"2019-12-03 11:13:36","Celavisa","Celavisa","LOCAL-060105",NA,0,1,1,7,6.67,1,0.95,72.92,144,105,NA,0,5,4.03,4,3.23,70.86,175,124,"Arganil","Coimbra"
"2019-12-03 11:13:36","Folques","Folques","LOCAL-060109",NA,0,1,1,4,2.42,4,2.42,61.34,269,165,NA,0,2,1.08,5,2.69,62.63,297,186,"Arganil","Coimbra"
"2019-12-03 11:13:36","Piódão","Piódão","LOCAL-060111",NA,0,1,1,0,0,0,0,47.1,138,65,NA,0,2,2.13,2,2.13,55.62,169,94,"Arganil","Coimbra"
"2019-12-03 11:13:36","Pomares","Pomares","LOCAL-060112",NA,0,1,1,1,0.43,11,4.68,58.02,405,235,NA,0,3,1.12,8,3,62.68,426,267,"Arganil","Coimbra"
"2019-12-03 11:13:36","Pombeiro da Beira","Pombeiro da Beira","LOCAL-060113",NA,0,1,1,11,2.53,13,2.99,52.28,832,435,NA,0,10,2.02,17,3.43,53.28,929,495,"Arganil","Coimbra"
"2019-12-03 11:13:36","São Martinho da Cortiça","São Martinho da Cortiça","LOCAL-060114",NA,0,1,1,22,3.74,10,1.7,47.61,1235,588,NA,0,25,3.46,26,3.6,53.92,1339,722,"Arganil","Coimbra"
"2019-12-03 11:13:36","Sarzedo","Sarzedo","LOCAL-060115",NA,0,1,1,14,4.12,8,2.35,60.82,559,340,NA,0,11,2.95,7,1.88,63.87,584,373,"Arganil","Coimbra"
"2019-12-03 11:13:36","Secarias","Secarias","LOCAL-060116",NA,0,1,1,6,2.75,5,2.29,64.5,338,218,NA,0,5,2.07,3,1.24,68.36,354,242,"Arganil","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Cepos e Teixeira","Cepos e Teixeira","LOCAL-060119",NA,0,1,1,3,2.42,4,3.23,60.19,206,124,NA,0,1,0.68,5,3.4,62.03,237,147,"Arganil","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Cerdeira e Moura da Serra","Cerdeira e Moura da Serra","LOCAL-060120",NA,0,1,1,2,0.87,3,1.3,67.54,342,231,NA,0,4,1.57,6,2.35,67.64,377,255,"Arganil","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Côja e Barril de Alva","Côja e Barril de Alva","LOCAL-060121",NA,0,1,1,23,2.68,31,3.61,58.12,1478,859,NA,0,20,2.16,18,1.94,58.66,1582,928,"Arganil","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Vila Cova de Alva e Anseriz","Vila Cova de Alva e Anseriz","LOCAL-060122",NA,0,1,1,9,3.08,3,1.03,60.58,482,292,NA,0,10,2.95,6,1.77,62.2,545,339,"Arganil","Coimbra"
"2019-12-03 11:13:36","Ançã","Ançã","LOCAL-060201",NA,0,1,1,36,3.16,16,1.41,48.36,2353,1138,NA,0,26,2.01,21,1.63,54.49,2371,1292,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Cadima","Cadima","LOCAL-060203",NA,0,1,1,55,4.12,21,1.57,47.24,2824,1334,NA,0,37,2.52,21,1.43,49.25,2981,1468,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Cordinhã","Cordinhã","LOCAL-060205",NA,0,1,1,18,3.44,15,2.86,50.78,1032,524,NA,0,15,2.68,11,1.96,51.33,1091,560,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Febres","Febres","LOCAL-060207",NA,0,1,1,55,3.76,43,2.94,40.08,3653,1464,NA,0,61,3.47,49,2.79,45.88,3832,1758,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Murtede","Murtede","LOCAL-060208",NA,0,1,1,30,4.65,11,1.71,47.71,1352,645,NA,0,12,1.68,11,1.54,50.86,1402,713,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Ourentã","Ourentã","LOCAL-060209",NA,0,1,1,29,4.97,22,3.77,48.03,1216,584,NA,0,24,3.95,7,1.15,47.8,1272,608,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Tocha","Tocha","LOCAL-060214",NA,0,1,1,52,3.06,27,1.59,47.66,3571,1702,NA,0,48,2.51,25,1.3,52.24,3668,1916,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","São Caetano","São Caetano","LOCAL-060215",NA,0,1,1,12,2.81,7,1.64,55.03,776,427,NA,0,11,2.26,4,0.82,61.26,795,487,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Sanguinheira","Sanguinheira","LOCAL-060218",NA,0,1,1,37,4.02,18,1.96,52.01,1769,920,NA,0,39,4,22,2.26,52.85,1843,974,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Cantanhede e Pocariça","Cantanhede e Pocariça","LOCAL-060220",NA,0,1,1,177,4.24,60,1.44,50.69,8226,4170,NA,0,136,3.11,85,1.94,53.51,8182,4378,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Covões e Camarneira","Covões e Camarneira","LOCAL-060221",NA,0,1,1,34,2.31,37,2.51,44.17,3339,1475,NA,0,32,1.99,37,2.3,46.55,3450,1606,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Portunhos e Outil","Portunhos e Outil","LOCAL-060222",NA,0,1,1,33,3.76,14,1.6,48.03,1826,877,NA,0,37,3.69,14,1.4,51.97,1928,1002,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Sepins e Bolho","Sepins e Bolho","LOCAL-060223",NA,0,1,1,46,5.3,22,2.53,45.59,1904,868,NA,0,32,3.15,31,3.05,49.22,2064,1016,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Vilamar e Corticeiro de Cima","Vilamar e Corticeiro de Cima","LOCAL-060224",NA,0,1,1,28,3.73,21,2.8,50.92,1475,751,NA,0,35,4.23,21,2.54,53.77,1540,828,"Cantanhede","Coimbra"
"2019-12-03 11:13:36","Almalaguês","Almalaguês","LOCAL-060301",NA,0,1,1,38,2.42,20,1.28,57.6,2722,1568,NA,0,41,2.46,15,0.9,60.6,2751,1667,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Brasfemes","Brasfemes","LOCAL-060309",NA,0,1,1,39,3.67,17,1.6,60.93,1743,1062,NA,0,29,2.72,11,1.03,60.41,1763,1065,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Ceira","Ceira","LOCAL-060311",NA,0,1,1,53,3.47,28,1.83,48.54,3144,1526,NA,0,66,3.55,28,1.51,54.55,3404,1857,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Cernache","Cernache","LOCAL-060312",NA,0,1,1,56,2.66,39,1.85,60.77,3464,2105,NA,0,50,2.24,28,1.25,63.5,3521,2236,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Santo António dos Olivais","Santo António dos Olivais","LOCAL-060318",NA,0,1,1,660,2.91,237,1.05,62.51,36250,22661,NA,0,601,2.6,242,1.05,65.01,35594,23138,"Coimbra","Coimbra"
"2019-12-03 11:13:36","São João do Campo","São João do Campo","LOCAL-060320",NA,0,1,1,13,1.41,9,0.98,52.81,1744,921,NA,0,14,1.43,23,2.35,53.94,1817,980,"Coimbra","Coimbra"
"2019-12-03 11:13:36","São Silvestre","São Silvestre","LOCAL-060324",NA,0,1,1,44,3.23,30,2.2,53.1,2565,1362,NA,0,39,2.58,22,1.46,56.63,2668,1511,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Torres do Mondego","Torres do Mondego","LOCAL-060329",NA,0,1,1,33,2.99,16,1.45,57.14,1932,1104,NA,0,23,1.93,11,0.92,57.23,2081,1191,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Antuzede e Vil de Matos","Antuzede e Vil de Matos","LOCAL-060332",NA,0,1,1,55,3.93,29,2.07,52.26,2675,1398,NA,0,51,3.4,25,1.67,54.25,2765,1500,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Assafarge e Antanhol","Assafarge e Antanhol","LOCAL-060333",NA,0,1,1,122,4.46,32,1.17,60.25,4541,2736,NA,0,101,3.57,42,1.48,62.51,4529,2831,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)","Sé Nova, Santa Cruz, Almedina e São Bartolomeu","LOCAL-060334",NA,0,1,1,161,2.38,85,1.26,53.31,12704,6772,NA,0,163,2.19,95,1.28,56.27,13214,7436,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Eiras e São Paulo de Frades","Eiras e São Paulo de Frades","LOCAL-060335",NA,0,1,1,281,3.3,118,1.39,53.84,15805,8510,NA,0,216,2.42,98,1.1,56.78,15702,8916,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Santa Clara e Castelo Viegas","Santa Clara e Castelo Viegas","LOCAL-060336",NA,0,1,1,193,3.16,77,1.26,58.78,10388,6106,NA,0,185,2.85,85,1.31,60.78,10681,6492,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de São Martinho de Árvore e Lamarosa","São Martinho de Árvore e Lamarosa","LOCAL-060337",NA,0,1,1,49,3.8,26,2.02,48.88,2639,1290,NA,0,44,2.96,30,2.02,54.89,2707,1486,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de São Martinho do Bispo e Ribeira de Frades","São Martinho do Bispo e Ribeira de Frades","LOCAL-060338",NA,0,1,1,211,2.76,125,1.63,55.37,13823,7654,NA,0,209,2.54,98,1.19,58.36,14072,8213,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Souselas e Botão","Souselas e Botão","LOCAL-060339",NA,0,1,1,100,4.48,44,1.97,54.05,4126,2230,NA,0,52,2.17,40,1.67,56.19,4273,2401,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Taveiro, Ameal e Arzila","Taveiro, Ameal e Arzila","LOCAL-060340",NA,0,1,1,65,3.05,34,1.6,58.1,3668,2131,NA,0,54,2.22,40,1.64,64.74,3763,2436,"Coimbra","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Trouxemil e Torre de Vilela","Trouxemil e Torre de Vilela","LOCAL-060341",NA,0,1,1,73,3.98,29,1.58,55.19,3325,1835,NA,0,45,2.35,28,1.46,55.81,3435,1917,"Coimbra","Coimbra"
"2019-12-03 11:13:36","Anobra","Anobra","LOCAL-060401",NA,0,1,1,23,3.93,6,1.03,54.07,1082,585,NA,0,21,3.08,12,1.76,62.59,1088,681,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","Ega","Ega","LOCAL-060406",NA,0,1,1,68,5.16,18,1.37,56.62,2326,1317,NA,0,43,3.03,28,1.97,58.87,2412,1420,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","Furadouro","Furadouro","LOCAL-060407",NA,0,1,1,7,8.33,1,1.19,48.55,173,84,NA,0,2,2.27,1,1.14,48.62,181,88,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","Zambujal","Zambujal","LOCAL-060410",NA,0,1,1,6,3.28,3,1.64,54.3,337,183,NA,0,3,1.36,1,0.45,59.46,370,220,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Condeixa-a-Velha e Condeixa-a-Nova","Condeixa-a-Velha e Condeixa-a-Nova","LOCAL-060411",NA,0,1,1,191,4.86,61,1.55,54.81,7165,3927,NA,0,141,3.66,36,0.94,58.04,6630,3848,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Sebal e Belide","Sebal e Belide","LOCAL-060412",NA,0,1,1,63,4.25,30,2.02,60.66,2443,1482,NA,0,53,3.28,25,1.55,63.71,2538,1617,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Vila Seca e Bem da Fé","Vila Seca e Bem da Fé","LOCAL-060413",NA,0,1,1,17,3.19,12,2.25,63.6,838,533,NA,0,12,2.15,12,2.15,66.19,843,558,"Condeixa-a-Nova","Coimbra"
"2019-12-03 11:13:36","Alqueidão","Alqueidão","LOCAL-060502",NA,0,1,1,21,2.63,28,3.51,55.23,1443,797,NA,0,26,3.03,19,2.21,54.51,1574,858,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Maiorca","Maiorca","LOCAL-060507",NA,0,1,1,39,3.27,30,2.52,52.98,2248,1191,NA,0,32,2.37,24,1.78,54.24,2487,1349,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Marinha das Ondas","Marinha das Ondas","LOCAL-060508",NA,0,1,1,75,5.81,23,1.78,50.02,2579,1290,NA,0,40,2.88,24,1.73,49.86,2786,1389,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Tavarede","Tavarede","LOCAL-060512",NA,0,1,1,178,3.82,89,1.91,53.17,8756,4656,NA,0,147,3.08,80,1.68,56.18,8499,4775,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Vila Verde","Vila Verde","LOCAL-060513",NA,0,1,1,26,2.03,20,1.56,51.28,2502,1283,NA,0,21,1.44,21,1.44,55.45,2622,1454,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","São Pedro","São Pedro","LOCAL-060514",NA,0,1,1,31,2.89,20,1.86,41.12,2612,1074,NA,0,30,2.34,27,2.11,46.21,2772,1281,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Bom Sucesso","Bom Sucesso","LOCAL-060515",NA,0,1,1,33,4.38,23,3.05,39.71,1899,754,NA,0,22,2.53,18,2.07,40.07,2166,868,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Moinhos da Gândara","Moinhos da Gândara","LOCAL-060518",NA,0,1,1,33,5.85,12,2.13,50.22,1123,564,NA,0,35,5.82,7,1.16,45.81,1312,601,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Alhadas","Alhadas","LOCAL-060519",NA,0,1,1,81,4.19,33,1.71,49.14,3938,1935,NA,0,64,3.06,40,1.91,49.19,4249,2090,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Buarcos e São Julião","Buarcos e São Julião","LOCAL-060520",NA,0,1,1,259,2.9,127,1.42,50.46,17685,8923,NA,0,214,2.28,114,1.22,52.37,17911,9380,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Ferreira-a-Nova","Ferreira-a-Nova","LOCAL-060521",NA,0,1,1,37,3.56,22,2.12,48.82,2126,1038,NA,0,40,3.25,18,1.46,50.95,2416,1231,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Lavos","Lavos","LOCAL-060522",NA,0,1,1,69,3.96,41,2.35,52.64,3313,1744,NA,0,60,3.18,35,1.85,53.42,3536,1889,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Paião","Paião","LOCAL-060523",NA,0,1,1,41,2.79,35,2.38,57.03,2581,1472,NA,0,63,3.9,41,2.54,58.95,2743,1617,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Quiaios","Quiaios","LOCAL-060524",NA,0,1,1,72,5.63,28,2.19,46.69,2737,1278,NA,0,83,5.93,36,2.57,47.17,2966,1399,"Figueira da Foz","Coimbra"
"2019-12-03 11:13:36","Alvares","Alvares","LOCAL-060601",NA,0,1,1,12,3.48,10,2.9,57.02,605,345,NA,0,8,2.03,8,2.03,61.34,644,395,"Góis","Coimbra"
"2019-12-03 11:13:36","Góis","Góis","LOCAL-060604",NA,0,1,1,33,3.12,27,2.55,59.14,1789,1058,NA,0,30,2.72,24,2.17,59.26,1863,1104,"Góis","Coimbra"
"2019-12-03 11:13:36","Vila Nova do Ceira","Vila Nova do Ceira","LOCAL-060605",NA,0,1,1,13,2.73,18,3.77,59.03,808,477,NA,0,17,3.29,12,2.32,61.84,836,517,"Góis","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Cadafaz e Colmeal","Cadafaz e Colmeal","LOCAL-060606",NA,0,1,1,1,0.79,1,0.79,45.32,278,126,NA,0,1,0.56,6,3.39,53.8,329,177,"Góis","Coimbra"
"2019-12-03 11:13:36","Serpins","Serpins","LOCAL-060704",NA,0,1,1,26,3.12,24,2.88,57.72,1445,834,NA,0,27,3.04,13,1.46,60.41,1470,888,"Lousã","Coimbra"
"2019-12-03 11:13:36","Gândaras","Gândaras","LOCAL-060706",NA,0,1,1,27,4.72,19,3.32,52.38,1092,572,NA,0,21,3.55,11,1.86,52.77,1120,591,"Lousã","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Foz de Arouce e Casal de Ermio","Foz de Arouce e Casal de Ermio","LOCAL-060707",NA,0,1,1,37,6.01,10,1.62,54.27,1135,616,NA,0,24,3.48,14,2.03,57.32,1202,689,"Lousã","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Lousã e Vilarinho","Lousã e Vilarinho","LOCAL-060708",NA,0,1,1,242,3.89,108,1.74,53.71,11573,6216,NA,0,220,3.39,118,1.82,56.74,11429,6485,"Lousã","Coimbra"
"2019-12-03 11:13:36","Mira","Mira","LOCAL-060801",NA,0,1,1,123,3.48,83,2.35,49.06,7208,3536,NA,0,107,2.75,69,1.77,52.55,7404,3891,"Mira","Coimbra"
"2019-12-03 11:13:36","Seixo","Seixo","LOCAL-060802",NA,0,1,1,32,4.48,13,1.82,46.4,1541,715,NA,0,20,2.71,11,1.49,48.14,1531,737,"Mira","Coimbra"
"2019-12-03 11:13:36","Carapelhos","Carapelhos","LOCAL-060803",NA,0,1,1,13,3.41,18,4.72,47.04,810,381,NA,0,6,1.44,14,3.37,48.26,862,416,"Mira","Coimbra"
"2019-12-03 11:13:36","Praia de Mira","Praia de Mira","LOCAL-060804",NA,0,1,1,42,3.01,29,2.08,40.65,3434,1396,NA,0,37,2.43,17,1.12,44.71,3409,1524,"Mira","Coimbra"
"2019-12-03 11:13:36","Lamas","Lamas","LOCAL-060901",NA,0,1,1,16,3.7,8,1.85,61.8,699,432,NA,0,9,2.03,6,1.35,61.27,723,443,"Miranda do Corvo","Coimbra"
"2019-12-03 11:13:36","Miranda do Corvo","Miranda do Corvo","LOCAL-060902",NA,0,1,1,96,2.77,54,1.56,54.48,6367,3469,NA,0,85,2.29,53,1.43,58.18,6368,3705,"Miranda do Corvo","Coimbra"
"2019-12-03 11:13:36","Vila Nova","Vila Nova","LOCAL-060905",NA,0,1,1,13,2.75,9,1.91,61.3,770,472,NA,0,13,2.33,10,1.79,61.45,908,558,"Miranda do Corvo","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Semide e Rio Vide","Semide e Rio Vide","LOCAL-060906",NA,0,1,1,68,4.18,39,2.4,52.45,3098,1625,NA,0,53,2.99,32,1.81,54.88,3229,1772,"Miranda do Corvo","Coimbra"
"2019-12-03 11:13:36","Arazede","Arazede","LOCAL-061002",NA,0,1,1,83,3.56,50,2.14,48.49,4809,2332,NA,0,76,2.98,51,2,49.51,5146,2548,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Carapinheira","Carapinheira","LOCAL-061003",NA,0,1,1,46,4.06,22,1.94,46.63,2430,1133,NA,0,23,1.82,14,1.11,49.96,2534,1266,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Liceia","Liceia","LOCAL-061005",NA,0,1,1,15,3.07,17,3.48,48.13,1014,488,NA,0,17,2.85,11,1.84,54.37,1098,597,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Meãs do Campo","Meãs do Campo","LOCAL-061006",NA,0,1,1,23,2.84,15,1.85,55.28,1467,811,NA,0,25,2.81,8,0.9,58.89,1513,891,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Pereira","Pereira","LOCAL-061008",NA,0,1,1,58,3.66,26,1.64,56.44,2810,1586,NA,0,52,3.05,20,1.17,61.6,2768,1705,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Santo Varão","Santo Varão","LOCAL-061009",NA,0,1,1,50,5.03,18,1.81,62.36,1594,994,NA,0,23,2.14,9,0.84,67.95,1582,1075,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Seixo de Gatões","Seixo de Gatões","LOCAL-061010",NA,0,1,1,18,2.98,12,1.98,51.58,1173,605,NA,0,9,1.38,5,0.77,55.82,1168,652,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Tentúgal","Tentúgal","LOCAL-061011",NA,0,1,1,38,4.25,25,2.8,50.57,1768,894,NA,0,40,4.14,15,1.55,53.31,1814,967,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Ereira","Ereira","LOCAL-061014",NA,0,1,1,19,5.83,0,0,59.82,545,326,NA,0,11,2.76,1,0.25,69.34,574,398,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Abrunheira, Verride e Vila Nova da Barca","Abrunheira, Verride e Vila Nova da Barca","LOCAL-061015",NA,0,1,1,17,2.39,12,1.69,58.57,1214,711,NA,0,11,1.35,12,1.47,60.42,1349,815,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","União das freguesias de Montemor-o-Velho e Gatões","Montemor-o-Velho e Gatões","LOCAL-061016",NA,0,1,1,47,3.02,26,1.67,51.32,3034,1557,NA,0,59,3.55,20,1.2,53.87,3085,1662,"Montemor-o-Velho","Coimbra"
"2019-12-03 11:13:36","Aldeia das Dez","Aldeia das Dez","LOCAL-061101",NA,0,1,1,6,2.26,11,4.14,63.48,419,266,NA,0,4,1.32,4,1.32,63.71,474,302,"Oliveira do Hospital","Coimbra"
