"time","District","Party","Mandates","Percentage","validVotesPercentage","Votes"
2019-10-06 20:15:02,"Portalegre","PPD/PSD",0,16.75,17.4,1223
2019-10-06 20:15:02,"Portalegre","B.E.",0,6.74,7,492
2019-10-06 20:15:02,"Portalegre","CDS-PP",0,3.08,3.2,225
2019-10-06 20:15:02,"Portalegre","CH",0,2.52,2.62,184
2019-10-06 20:15:02,"Portalegre","PCTP/MRPP",0,1.84,1.91,134
2019-10-06 20:15:02,"Portalegre","PAN",0,1.25,1.3,91
2019-10-06 20:15:02,"Portalegre","L",0,0.51,0.53,37
2019-10-06 20:15:02,"Portalegre","R.I.R.",0,0.41,0.43,30
2019-10-06 20:15:02,"Portalegre","A",0,0.37,0.38,27
2019-10-06 20:15:02,"Portalegre","IL",0,0.33,0.34,24
2019-10-06 20:15:02,"Portalegre","PURP",0,0.25,0.26,18
2019-10-06 20:15:02,"Portalegre","PNR",0,0.21,0.21,15
2019-10-06 20:15:02,"Portalegre","MPT",0,0.18,0.19,13
2019-10-06 20:15:02,"Portalegre","PDR",0,0.05,0.06,4
2019-10-06 20:15:02,"Portalegre","PTP",0,0.05,0.06,4
2019-10-06 20:15:02,"Porto","PS",0,42.08,43.79,4861
2019-10-06 20:15:02,"Porto","PPD/PSD",0,33.48,34.85,3868
2019-10-06 20:15:02,"Porto","B.E.",0,5.67,5.9,655
2019-10-06 20:15:02,"Porto","R.I.R.",0,3.35,3.49,387
2019-10-06 20:15:02,"Porto","CDS-PP",0,3.33,3.47,385
2019-10-06 20:15:02,"Porto","PCP-PEV",0,2.27,2.36,262
2019-10-06 20:15:02,"Porto","PAN",0,1.71,1.77,197
2019-10-06 20:15:02,"Porto","PCTP/MRPP",0,0.66,0.68,76
2019-10-06 20:15:02,"Porto","L",0,0.64,0.67,74
2019-10-06 20:15:02,"Porto","CH",0,0.57,0.59,66
2019-10-06 20:15:02,"Porto","IL",0,0.49,0.51,57
2019-10-06 20:15:02,"Porto","PTP",0,0.27,0.28,31
2019-10-06 20:15:02,"Porto","JPP",0,0.23,0.23,26
2019-10-06 20:15:02,"Porto","A",0,0.22,0.23,25
2019-10-06 20:15:02,"Porto","PDR",0,0.21,0.22,24
2019-10-06 20:15:02,"Porto","PNR",0,0.21,0.22,24
2019-10-06 20:15:02,"Porto","PURP",0,0.2,0.21,23
2019-10-06 20:15:02,"Porto","MPT",0,0.16,0.17,19
2019-10-06 20:15:02,"Porto","PPM",0,0.15,0.15,17
2019-10-06 20:15:02,"Porto","NC",0,0.11,0.12,13
2019-10-06 20:15:02,"Porto","MAS",0,0.09,0.09,10
2019-10-06 20:15:02,"Santarém","PS",0,39.72,41.72,9114
2019-10-06 20:15:02,"Santarém","PPD/PSD",0,25.84,27.14,5929
2019-10-06 20:15:02,"Santarém","B.E.",0,9.25,9.71,2122
2019-10-06 20:15:02,"Santarém","PCP-PEV",0,7.13,7.49,1637
2019-10-06 20:15:02,"Santarém","CDS-PP",0,4.24,4.45,973
2019-10-06 20:15:02,"Santarém","PAN",0,2.24,2.35,514
2019-10-06 20:15:02,"Santarém","CH",0,1.45,1.52,333
2019-10-06 20:15:02,"Santarém","PCTP/MRPP",0,0.83,0.87,191
2019-10-06 20:15:02,"Santarém","L",0,0.8,0.84,183
2019-10-06 20:15:02,"Santarém","R.I.R.",0,0.71,0.74,162
2019-10-06 20:15:02,"Santarém","A",0,0.64,0.67,146
2019-10-06 20:15:02,"Santarém","IL",0,0.53,0.56,122
2019-10-06 20:15:02,"Santarém","NC",0,0.38,0.4,88
2019-10-06 20:15:02,"Santarém","PDR",0,0.28,0.29,64
2019-10-06 20:15:02,"Santarém","PNR",0,0.26,0.27,60
2019-10-06 20:15:02,"Santarém","MPT",0,0.25,0.26,57
2019-10-06 20:15:02,"Santarém","PPM",0,0.25,0.27,58
2019-10-06 20:15:02,"Santarém","PURP",0,0.25,0.26,57
2019-10-06 20:15:02,"Santarém","PTP",0,0.15,0.16,34
2019-10-06 20:15:02,"Setúbal","PS",0,40.35,41.5,1143
2019-10-06 20:15:02,"Setúbal","PCP-PEV",0,20.08,20.66,569
2019-10-06 20:15:02,"Setúbal","PPD/PSD",0,14.08,14.49,399
2019-10-06 20:15:02,"Setúbal","B.E.",0,10.13,10.42,287
2019-10-06 20:15:02,"Setúbal","CDS-PP",0,3.25,3.34,92
2019-10-06 20:15:02,"Setúbal","PAN",0,3.11,3.2,88
2019-10-06 20:15:02,"Setúbal","PCTP/MRPP",0,1.41,1.45,40
2019-10-06 20:15:02,"Setúbal","CH",0,0.99,1.02,28
2019-10-06 20:15:02,"Setúbal","R.I.R.",0,0.64,0.65,18
2019-10-06 20:15:02,"Setúbal","A",0,0.6,0.62,17
2019-10-06 20:15:02,"Setúbal","IL",0,0.53,0.54,15
2019-10-06 20:15:02,"Setúbal","PURP",0,0.42,0.44,12
2019-10-06 20:15:02,"Setúbal","L",0,0.35,0.36,10
2019-10-06 20:15:02,"Setúbal","PDR",0,0.25,0.25,7
2019-10-06 20:15:02,"Setúbal","NC",0,0.21,0.22,6
2019-10-06 20:15:02,"Setúbal","PNR",0,0.21,0.22,6
2019-10-06 20:15:02,"Setúbal","PTP",0,0.18,0.18,5
2019-10-06 20:15:02,"Setúbal","MAS",0,0.14,0.15,4
2019-10-06 20:15:02,"Setúbal","MPT",0,0.14,0.15,4
2019-10-06 20:15:02,"Setúbal","PPM",0,0.14,0.15,4
2019-10-06 20:15:02,"Viana do Castelo","PS",0,36.92,38.72,11531
2019-10-06 20:15:02,"Viana do Castelo","PPD/PSD",0,36.04,37.8,11256
2019-10-06 20:15:02,"Viana do Castelo","B.E.",0,7.04,7.38,2199
2019-10-06 20:15:02,"Viana do Castelo","CDS-PP",0,5.16,5.41,1612
2019-10-06 20:15:02,"Viana do Castelo","PCP-PEV",0,2.88,3.02,898
2019-10-06 20:15:02,"Viana do Castelo","PAN",0,2.12,2.22,662
2019-10-06 20:15:02,"Viana do Castelo","R.I.R.",0,0.82,0.86,256
2019-10-06 20:15:02,"Viana do Castelo","CH",0,0.64,0.67,199
2019-10-06 20:15:02,"Viana do Castelo","L",0,0.54,0.56,168
2019-10-06 20:15:02,"Viana do Castelo","PCTP/MRPP",0,0.49,0.52,154
2019-10-06 20:15:02,"Viana do Castelo","IL",0,0.46,0.48,143
2019-10-06 20:15:02,"Viana do Castelo","A",0,0.44,0.46,138
2019-10-06 20:15:02,"Viana do Castelo","JPP",0,0.35,0.37,109
2019-10-06 20:15:02,"Viana do Castelo","NC",0,0.24,0.26,76
2019-10-06 20:15:02,"Viana do Castelo","PDR",0,0.24,0.25,74
2019-10-06 20:15:02,"Viana do Castelo","PNR",0,0.23,0.25,73
2019-10-06 20:15:02,"Viana do Castelo","PPM",0,0.2,0.21,62
2019-10-06 20:15:02,"Viana do Castelo","PTP",0,0.2,0.21,64
2019-10-06 20:15:02,"Viana do Castelo","PURP",0,0.18,0.18,55
2019-10-06 20:15:02,"Viana do Castelo","MPT",0,0.16,0.17,50
2019-10-06 20:15:02,"Vila Real","PPD/PSD",0,41.27,43.33,11839
2019-10-06 20:15:02,"Vila Real","PS",0,37.64,39.52,10797
2019-10-06 20:15:02,"Vila Real","CDS-PP",0,4.78,5.02,1371
2019-10-06 20:15:02,"Vila Real","B.E.",0,4.75,4.99,1363
2019-10-06 20:15:02,"Vila Real","PCP-PEV",0,1.83,1.93,526
2019-10-06 20:15:02,"Vila Real","PAN",0,1.29,1.35,369
2019-10-06 20:15:02,"Vila Real","R.I.R.",0,0.66,0.69,189
2019-10-06 20:15:02,"Vila Real","PCTP/MRPP",0,0.61,0.64,175
2019-10-06 20:15:02,"Vila Real","CH",0,0.52,0.55,150
2019-10-06 20:15:02,"Vila Real","A",0,0.49,0.51,140
2019-10-06 20:15:02,"Vila Real","L",0,0.36,0.37,102
2019-10-06 20:15:02,"Vila Real","IL",0,0.29,0.3,83
2019-10-06 20:15:02,"Vila Real","PDR",0,0.21,0.22,60
2019-10-06 20:15:02,"Vila Real","PPM",0,0.21,0.22,61
2019-10-06 20:15:02,"Vila Real","NC",0,0.19,0.2,55
2019-10-06 20:15:02,"Vila Real","PNR",0,0.15,0.15,42
2019-10-06 20:15:02,"Viseu","PPD/PSD",0,36.85,38.69,21054
2019-10-06 20:15:02,"Viseu","PS",0,36.63,38.46,20929
2019-10-06 20:15:02,"Viseu","CDS-PP",0,6.74,7.08,3851
2019-10-06 20:15:02,"Viseu","B.E.",0,6.37,6.69,3641
2019-10-06 20:15:02,"Viseu","PCP-PEV",0,1.95,2.05,1113
2019-10-06 20:15:02,"Viseu","PAN",0,1.68,1.77,962
2019-10-06 20:15:02,"Viseu","R.I.R.",0,0.87,0.91,497
2019-10-06 20:15:02,"Viseu","CH",0,0.85,0.89,486
2019-10-06 20:15:02,"Viseu","PCTP/MRPP",0,0.58,0.61,330
2019-10-06 20:15:02,"Viseu","A",0,0.51,0.54,292
2019-10-06 20:15:02,"Viseu","IL",0,0.37,0.38,209
2019-10-06 20:15:02,"Viseu","L",0,0.35,0.36,198
2019-10-06 20:15:02,"Viseu","PDR",0,0.28,0.3,161
2019-10-06 20:15:02,"Viseu","PPM",0,0.25,0.26,144
2019-10-06 20:15:02,"Viseu","PURP",0,0.23,0.25,134
2019-10-06 20:15:02,"Viseu","NC",0,0.17,0.18,98
2019-10-06 20:15:02,"Viseu","PNR",0,0.17,0.18,99
2019-10-06 20:15:02,"Viseu","PTP",0,0.17,0.18,98
2019-10-06 20:15:02,"Viseu","MPT",0,0.15,0.16,87
2019-10-06 20:15:02,"Viseu","JPP",0,0.06,0.06,32
2019-10-06 20:20:02,"Território Nacional","PS",0,38.41,40.37,111442
2019-10-06 20:20:02,"Território Nacional","PPD/PSD",0,33.69,35.41,97734
2019-10-06 20:20:02,"Território Nacional","B.E.",0,6.7,7.04,19428
2019-10-06 20:20:02,"Território Nacional","CDS-PP",0,4.92,5.17,14278
2019-10-06 20:20:02,"Território Nacional","PCP-PEV",0,4.45,4.68,12904
2019-10-06 20:20:02,"Território Nacional","PAN",0,1.72,1.8,4981
2019-10-06 20:20:02,"Território Nacional","CH",0,0.93,0.98,2704
2019-10-06 20:20:02,"Território Nacional","R.I.R.",0,0.84,0.88,2436
2019-10-06 20:20:02,"Território Nacional","PCTP/MRPP",0,0.68,0.71,1963
2019-10-06 20:20:02,"Território Nacional","A",0,0.48,0.51,1399
2019-10-06 20:20:02,"Território Nacional","L",0,0.48,0.5,1391
2019-10-06 20:20:02,"Território Nacional","IL",0,0.43,0.45,1238
2019-10-06 20:20:02,"Território Nacional","PNR",0,0.21,0.22,598
2019-10-06 20:20:02,"Território Nacional","NC",0,0.2,0.21,583
2019-10-06 20:20:02,"Território Nacional","PDR",0,0.2,0.21,582
2019-10-06 20:20:02,"Território Nacional","PURP",0,0.19,0.2,547
2019-10-06 20:20:02,"Território Nacional","PPM",0,0.18,0.19,530
2019-10-06 20:20:02,"Território Nacional","MPT",0,0.17,0.17,479
2019-10-06 20:20:02,"Território Nacional","PTP",0,0.17,0.18,490
2019-10-06 20:20:02,"Território Nacional","JPP",0,0.09,0.09,255
2019-10-06 20:20:02,"Território Nacional","MAS",0,0.02,0.02,59
2019-10-06 20:20:02,"Aveiro","PPD/PSD",0,37.75,39.53,2405
2019-10-06 20:20:02,"Aveiro","PS",0,34.33,35.95,2187
2019-10-06 20:20:02,"Aveiro","B.E.",0,7.47,7.82,476
2019-10-06 20:20:02,"Aveiro","CDS-PP",0,6.14,6.43,391
2019-10-06 20:20:02,"Aveiro","PCP-PEV",0,2.39,2.5,152
2019-10-06 20:20:02,"Aveiro","PAN",0,2.04,2.14,130
2019-10-06 20:20:02,"Aveiro","R.I.R.",0,1.62,1.69,103
2019-10-06 20:20:02,"Aveiro","PCTP/MRPP",0,0.58,0.61,37
2019-10-06 20:20:02,"Aveiro","CH",0,0.57,0.59,36
2019-10-06 20:20:02,"Aveiro","IL",0,0.55,0.58,35
2019-10-06 20:20:02,"Aveiro","A",0,0.39,0.41,25
2019-10-06 20:20:02,"Aveiro","L",0,0.39,0.41,25
2019-10-06 20:20:02,"Aveiro","PNR",0,0.3,0.31,19
2019-10-06 20:20:02,"Aveiro","PPM",0,0.24,0.25,15
2019-10-06 20:20:02,"Aveiro","PURP",0,0.19,0.2,12
2019-10-06 20:20:02,"Aveiro","NC",0,0.17,0.18,11
2019-10-06 20:20:02,"Aveiro","PTP",0,0.13,0.13,8
2019-10-06 20:20:02,"Aveiro","MPT",0,0.11,0.12,7
2019-10-06 20:20:02,"Aveiro","JPP",0,0.09,0.1,6
2019-10-06 20:20:02,"Aveiro","PDR",0,0.06,0.07,4
2019-10-06 20:20:02,"Beja","PS",0,46.06,47.75,3401
2019-10-06 20:20:02,"Beja","PCP-PEV",0,24.61,25.51,1817
2019-10-06 20:20:02,"Beja","PPD/PSD",0,10.1,10.47,746
2019-10-06 20:20:02,"Beja","B.E.",0,7.35,7.62,543
2019-10-06 20:20:02,"Beja","PCTP/MRPP",0,1.83,1.9,135
2019-10-06 20:20:02,"Beja","CDS-PP",0,1.75,1.81,129
2019-10-06 20:20:02,"Beja","CH",0,1.34,1.39,99
2019-10-06 20:20:02,"Beja","PAN",0,1.27,1.32,94
2019-10-06 20:20:02,"Beja","L",0,0.46,0.48,34
2019-10-06 20:20:02,"Beja","IL",0,0.39,0.41,29
2019-10-06 20:20:02,"Beja","A",0,0.3,0.31,22
2019-10-06 20:20:02,"Beja","MPT",0,0.27,0.28,20
2019-10-06 20:20:02,"Beja","PDR",0,0.2,0.21,15
2019-10-06 20:20:02,"Beja","PNR",0,0.16,0.17,12
2019-10-06 20:20:02,"Beja","PPM",0,0.14,0.14,10
2019-10-06 20:20:02,"Beja","PTP",0,0.12,0.13,9
2019-10-06 20:20:02,"Beja","NC",0,0.11,0.11,8
2019-10-06 20:20:02,"Braga","PS",0,37.4,39.89,11477
2019-10-06 20:20:02,"Braga","PPD/PSD",0,37.09,39.57,11384
2019-10-06 20:20:02,"Braga","B.E.",0,5.98,6.38,1835
2019-10-06 20:20:02,"Braga","CDS-PP",0,4.31,4.6,1323
2019-10-06 20:20:02,"Braga","PCP-PEV",0,2.56,2.74,787
2019-10-06 20:20:02,"Braga","PAN",0,1.85,1.98,569
2019-10-06 20:20:02,"Braga","R.I.R.",0,0.84,0.9,258
2019-10-06 20:20:02,"Braga","CH",0,0.61,0.65,188
2019-10-06 20:20:02,"Braga","IL",0,0.5,0.53,152
2019-10-06 20:20:02,"Braga","A",0,0.49,0.52,149
2019-10-06 20:20:02,"Braga","PCTP/MRPP",0,0.48,0.51,146
2019-10-06 20:20:02,"Braga","L",0,0.45,0.48,138
2019-10-06 20:20:02,"Braga","MPT",0,0.24,0.26,74
2019-10-06 20:20:02,"Braga","NC",0,0.2,0.21,61
2019-10-06 20:20:02,"Braga","PDR",0,0.17,0.18,51
2019-10-06 20:20:02,"Braga","PNR",0,0.17,0.18,51
2019-10-06 20:20:02,"Braga","JPP",0,0.11,0.11,33
2019-10-06 20:20:02,"Braga","PTP",0,0.11,0.12,34
2019-10-06 20:20:02,"Braga","PPM",0,0.1,0.1,30
2019-10-06 20:20:02,"Braga","MAS",0,0.06,0.06,17
2019-10-06 20:20:02,"Braga","PURP",0,0.05,0.05,15
2019-10-06 20:20:02,"Bragança","PPD/PSD",0,42.78,44.66,6017
2019-10-06 20:20:02,"Bragança","PS",0,36.63,38.23,5151
2019-10-06 20:20:02,"Bragança","B.E.",0,5.01,5.23,704
2019-10-06 20:20:02,"Bragança","CDS-PP",0,4.79,5,674
2019-10-06 20:20:02,"Bragança","PCP-PEV",0,1.62,1.69,228
2019-10-06 20:20:02,"Bragança","PAN",0,0.92,0.96,129
2019-10-06 20:20:02,"Bragança","R.I.R.",0,0.68,0.71,96
2019-10-06 20:20:02,"Bragança","CH",0,0.64,0.67,90
2019-10-06 20:20:02,"Bragança","PCTP/MRPP",0,0.59,0.62,83
2019-10-06 20:20:02,"Bragança","L",0,0.38,0.39,53
2019-10-06 20:20:02,"Bragança","A",0,0.33,0.34,46
2019-10-06 20:20:02,"Bragança","IL",0,0.28,0.3,40
2019-10-06 20:20:02,"Bragança","PDR",0,0.23,0.24,33
2019-10-06 20:20:02,"Bragança","PURP",0,0.23,0.24,33
2019-10-06 20:20:02,"Bragança","PTP",0,0.19,0.2,27
2019-10-06 20:20:02,"Bragança","NC",0,0.18,0.19,26
2019-10-06 20:20:02,"Bragança","PNR",0,0.17,0.18,24
2019-10-06 20:20:02,"Bragança","PPM",0,0.14,0.14,19
2019-10-06 20:20:02,"Castelo Branco","PS",0,43.57,46.01,10926
2019-10-06 20:20:02,"Castelo Branco","PPD/PSD",0,26.96,28.47,6760
2019-10-06 20:20:02,"Castelo Branco","B.E.",0,8.75,9.24,2194
2019-10-06 20:20:02,"Castelo Branco","CDS-PP",0,3.96,4.18,993
2019-10-06 20:20:02,"Castelo Branco","PCP-PEV",0,3.9,4.11,977
2019-10-06 20:20:02,"Castelo Branco","PAN",0,1.96,2.07,492
2019-10-06 20:20:02,"Castelo Branco","CH",0,1.14,1.21,287
2019-10-06 20:20:02,"Castelo Branco","PCTP/MRPP",0,0.84,0.89,211
2019-10-06 20:20:02,"Castelo Branco","R.I.R.",0,0.66,0.7,166
2019-10-06 20:20:02,"Castelo Branco","L",0,0.62,0.65,155
2019-10-06 20:20:02,"Castelo Branco","A",0,0.54,0.57,135
2019-10-06 20:20:02,"Castelo Branco","PURP",0,0.41,0.43,102
2019-10-06 20:20:02,"Castelo Branco","IL",0,0.35,0.37,87
2019-10-06 20:20:02,"Castelo Branco","PPM",0,0.24,0.26,61
2019-10-06 20:20:02,"Castelo Branco","PNR",0,0.22,0.24,56
2019-10-06 20:20:02,"Castelo Branco","PTP",0,0.22,0.23,55
2019-10-06 20:20:02,"Castelo Branco","MPT",0,0.2,0.21,51
2019-10-06 20:20:02,"Castelo Branco","PDR",0,0.15,0.16,37
2019-10-06 20:20:02,"Coimbra","PS",0,43.75,46.62,4694
2019-10-06 20:20:02,"Coimbra","PPD/PSD",0,29.07,30.98,3119
2019-10-06 20:20:02,"Coimbra","B.E.",0,7.78,8.29,835
2019-10-06 20:20:02,"Coimbra","CDS-PP",0,3.52,3.75,378
2019-10-06 20:20:02,"Coimbra","PCP-PEV",0,3.37,3.59,361
2019-10-06 20:20:02,"Coimbra","PAN",0,1.61,1.72,173
2019-10-06 20:20:02,"Coimbra","CH",0,0.75,0.79,80
2019-10-06 20:20:02,"Coimbra","A",0,0.7,0.74,75
2019-10-06 20:20:02,"Coimbra","R.I.R.",0,0.7,0.74,75
2019-10-06 20:20:02,"Coimbra","L",0,0.55,0.59,59
2019-10-06 20:20:02,"Coimbra","PCTP/MRPP",0,0.48,0.52,52
2019-10-06 20:20:02,"Coimbra","IL",0,0.28,0.3,30
2019-10-06 20:20:02,"Coimbra","PNR",0,0.28,0.3,30
2019-10-06 20:20:02,"Coimbra","PDR",0,0.24,0.26,26
2019-10-06 20:20:02,"Coimbra","PURP",0,0.18,0.19,19
2019-10-06 20:20:02,"Coimbra","MAS",0,0.17,0.18,18
2019-10-06 20:20:02,"Coimbra","NC",0,0.13,0.14,14
2019-10-06 20:20:02,"Coimbra","MPT",0,0.1,0.11,11
2019-10-06 20:20:02,"Coimbra","PPM",0,0.09,0.1,10
2019-10-06 20:20:02,"Coimbra","JPP",0,0.08,0.09,9
2019-10-06 20:20:02,"Évora","PS",0,44.48,45.89,3577
2019-10-06 20:20:02,"Évora","PCP-PEV",0,20.41,21.05,1641
2019-10-06 20:20:02,"Évora","PPD/PSD",0,14.08,14.52,1132
2019-10-06 20:20:02,"Évora","B.E.",0,7.98,8.24,642
2019-10-06 20:20:02,"Évora","CDS-PP",0,2.47,2.55,199
2019-10-06 20:20:02,"Évora","CH",0,1.73,1.78,139
2019-10-06 20:20:02,"Évora","PCTP/MRPP",0,1.38,1.42,111
2019-10-06 20:20:02,"Évora","PAN",0,1.11,1.14,89
2019-10-06 20:20:02,"Évora","NC",0,0.77,0.8,62
2019-10-06 20:20:02,"Évora","A",0,0.46,0.47,37
2019-10-06 20:20:02,"Évora","R.I.R.",0,0.46,0.47,37
2019-10-06 20:20:02,"Évora","L",0,0.36,0.37,29
2019-10-06 20:20:02,"Évora","IL",0,0.3,0.31,24
2019-10-06 20:20:02,"Évora","PNR",0,0.22,0.23,18
2019-10-06 20:20:02,"Évora","MPT",0,0.16,0.17,13
2019-10-06 20:20:02,"Évora","PDR",0,0.15,0.15,12
2019-10-06 20:20:02,"Évora","PPM",0,0.15,0.15,12
2019-10-06 20:20:02,"Évora","PURP",0,0.14,0.14,11
2019-10-06 20:20:02,"Évora","PTP",0,0.12,0.13,10
2019-10-06 20:20:02,"Faro","PS",0,42.78,45.17,3140
2019-10-06 20:20:02,"Faro","PPD/PSD",0,22.22,23.46,1631
2019-10-06 20:20:02,"Faro","B.E.",0,10.4,10.98,763
2019-10-06 20:20:02,"Faro","PCP-PEV",0,6.2,6.54,455
2019-10-06 20:20:02,"Faro","CDS-PP",0,3.8,4.01,279
2019-10-06 20:20:02,"Faro","PAN",0,3,3.16,220
2019-10-06 20:20:02,"Faro","CH",0,1.57,1.65,115
2019-10-06 20:20:02,"Faro","PCTP/MRPP",0,0.68,0.72,50
2019-10-06 20:20:02,"Faro","L",0,0.65,0.69,48
2019-10-06 20:20:02,"Faro","R.I.R.",0,0.6,0.63,44
2019-10-06 20:20:02,"Faro","A",0,0.48,0.5,35
2019-10-06 20:20:02,"Faro","NC",0,0.45,0.47,33
2019-10-06 20:20:02,"Faro","IL",0,0.41,0.43,30
2019-10-06 20:20:02,"Faro","PPM",0,0.31,0.33,23
2019-10-06 20:20:02,"Faro","MPT",0,0.27,0.29,20
2019-10-06 20:20:02,"Faro","PURP",0,0.27,0.29,20
2019-10-06 20:20:02,"Faro","PNR",0,0.26,0.27,19
2019-10-06 20:20:02,"Faro","PTP",0,0.19,0.2,14
2019-10-06 20:20:02,"Faro","PDR",0,0.18,0.19,13
2019-10-06 20:20:02,"Guarda","PPD/PSD",0,37.53,39.63,11070
2019-10-06 20:20:02,"Guarda","PS",0,37.24,39.32,10983
2019-10-06 20:20:02,"Guarda","B.E.",0,6,6.34,1770
2019-10-06 20:20:02,"Guarda","CDS-PP",0,5.58,5.9,1647
2019-10-06 20:20:02,"Guarda","PCP-PEV",0,2.27,2.4,670
2019-10-06 20:20:02,"Guarda","PAN",0,1.27,1.34,375
2019-10-06 20:20:02,"Guarda","CH",0,1.11,1.17,328
2019-10-06 20:20:02,"Guarda","R.I.R.",0,0.66,0.7,196
2019-10-06 20:20:02,"Guarda","IL",0,0.51,0.54,151
2019-10-06 20:20:02,"Guarda","PCTP/MRPP",0,0.46,0.48,135
2019-10-06 20:20:02,"Guarda","A",0,0.41,0.44,122
2019-10-06 20:20:02,"Guarda","L",0,0.39,0.41,115
2019-10-06 20:20:02,"Guarda","PTP",0,0.29,0.3,85
2019-10-06 20:20:02,"Guarda","PNR",0,0.22,0.23,65
2019-10-06 20:20:02,"Guarda","PURP",0,0.19,0.2,55
2019-10-06 20:20:02,"Guarda","NC",0,0.18,0.19,53
2019-10-06 20:20:02,"Guarda","MPT",0,0.16,0.17,48
2019-10-06 20:20:02,"Guarda","PDR",0,0.13,0.13,37
2019-10-06 20:20:02,"Guarda","PPM",0,0.09,0.09,26
2019-10-06 20:20:02,"Leiria","PPD/PSD",0,48.23,51.42,3627
2019-10-06 20:20:02,"Leiria","PS",0,22.38,23.86,1683
2019-10-06 20:20:02,"Leiria","CDS-PP",0,6.74,7.19,507
2019-10-06 20:20:02,"Leiria","B.E.",0,5.89,6.28,443
2019-10-06 20:20:02,"Leiria","PAN",0,2.29,2.44,172
2019-10-06 20:20:02,"Leiria","CH",0,1.42,1.52,107
2019-10-06 20:20:02,"Leiria","PCP-PEV",0,1.36,1.45,102
2019-10-06 20:20:02,"Leiria","IL",0,1.01,1.08,76
2019-10-06 20:20:02,"Leiria","R.I.R.",0,0.88,0.94,66
2019-10-06 20:20:02,"Leiria","A",0,0.84,0.89,63
2019-10-06 20:20:02,"Leiria","L",0,0.69,0.74,52
2019-10-06 20:20:02,"Leiria","PCTP/MRPP",0,0.36,0.38,27
2019-10-06 20:20:02,"Leiria","NC",0,0.25,0.27,19
2019-10-06 20:20:02,"Leiria","MPT",0,0.23,0.24,17
2019-10-06 20:20:02,"Leiria","PPM",0,0.23,0.24,17
2019-10-06 20:20:02,"Leiria","PDR",0,0.2,0.21,15
2019-10-06 20:20:02,"Leiria","PNR",0,0.2,0.21,15
2019-10-06 20:20:02,"Leiria","PURP",0,0.2,0.21,15
2019-10-06 20:20:02,"Leiria","PTP",0,0.19,0.2,14
2019-10-06 20:20:02,"Leiria","JPP",0,0.12,0.13,9
2019-10-06 20:20:02,"Leiria","MAS",0,0.09,0.1,7
2019-10-06 20:20:02,"Lisboa","PS",0,34.64,36.57,1584
2019-10-06 20:20:02,"Lisboa","PPD/PSD",0,29.19,30.82,1335
2019-10-06 20:20:02,"Lisboa","B.E.",0,7.78,8.22,356
2019-10-06 20:20:02,"Lisboa","PCP-PEV",0,5.69,6,260
2019-10-06 20:20:02,"Lisboa","CDS-PP",0,5.49,5.79,251
2019-10-06 20:20:02,"Lisboa","PAN",0,3.26,3.44,149
2019-10-06 20:20:02,"Lisboa","CH",0,1.64,1.73,75
2019-10-06 20:20:02,"Lisboa","R.I.R.",0,1.29,1.36,59
2019-10-06 20:20:02,"Lisboa","L",0,1.05,1.11,48
2019-10-06 20:20:02,"Lisboa","PCTP/MRPP",0,1.05,1.11,48
2019-10-06 20:20:02,"Lisboa","A",0,0.98,1.04,45
2019-10-06 20:20:02,"Lisboa","IL",0,0.7,0.74,32
2019-10-06 20:20:02,"Lisboa","PNR",0,0.5,0.53,23
2019-10-06 20:20:02,"Lisboa","MPT",0,0.28,0.3,13
2019-10-06 20:20:02,"Lisboa","PPM",0,0.28,0.3,13
2019-10-06 20:20:02,"Lisboa","PDR",0,0.26,0.28,12
2019-10-06 20:20:02,"Lisboa","PTP",0,0.22,0.23,10
2019-10-06 20:20:02,"Lisboa","MAS",0,0.17,0.18,8
2019-10-06 20:20:02,"Lisboa","PURP",0,0.15,0.16,7
2019-10-06 20:20:02,"Lisboa","NC",0,0.09,0.09,4
2019-10-06 20:20:02,"Madeira","PPD/PSD",0,41.17,42.1,2915
2019-10-06 20:20:02,"Madeira","PS",0,39.84,40.74,2821
2019-10-06 20:20:02,"Madeira","CDS-PP",0,6.68,6.83,473
2019-10-06 20:20:02,"Madeira","B.E.",0,3.01,3.08,213
2019-10-06 20:20:02,"Madeira","JPP",0,0.99,1.01,70
2019-10-06 20:20:02,"Madeira","CH",0,0.95,0.97,67
2019-10-06 20:20:02,"Madeira","PAN",0,0.85,0.87,60
2019-10-06 20:20:02,"Madeira","PCP-PEV",0,0.75,0.77,53
2019-10-06 20:20:02,"Madeira","PTP",0,0.62,0.64,44
2019-10-06 20:20:02,"Madeira","IL",0,0.54,0.55,38
2019-10-06 20:20:02,"Madeira","R.I.R.",0,0.52,0.53,37
2019-10-06 20:20:02,"Madeira","PCTP/MRPP",0,0.38,0.39,27
2019-10-06 20:20:02,"Madeira","PURP",0,0.31,0.32,22
2019-10-06 20:20:02,"Madeira","L",0,0.28,0.29,20
2019-10-06 20:20:02,"Madeira","A",0,0.24,0.25,17
2019-10-06 20:20:02,"Madeira","MPT",0,0.21,0.22,15
2019-10-06 20:20:02,"Madeira","PNR",0,0.16,0.16,11
2019-10-06 20:20:02,"Madeira","PPM",0,0.16,0.16,11
2019-10-06 20:20:02,"Madeira","PDR",0,0.1,0.1,7
2019-10-06 20:20:02,"Madeira","NC",0,0.04,0.04,3
