"time","territoryFullName","territoryName","territoryKey","totalMandates","availableMandates","numParishes","numParishesApproved","blankVotes","blankVotesPercentage","nullVotes","nullVotesPercentage","votersPercentage","subscribedVoters","totalVoters","pre.totalMandates","pre.availableMandates","pre.blankVotes","pre.blankVotesPercentage","pre.nullVotes","pre.nullVotesPercentage","pre.votersPercentage","pre.subscribedVoters","pre.totalVoters"
"2019-10-06 20:50:01","Leiria","Leiria","LOCAL-100000",0,10,110,12,291,3.87,176,2.34,55.96,13439,7520,0,0,250,3.07,164,2.01,57.4,14191,8146
"2019-10-06 20:50:01","Lisboa","Lisboa","LOCAL-110000",0,48,134,6,127,2.78,114,2.49,55.33,8265,4573,0,0,119,2.43,104,2.12,58.24,8414,4900
"2019-10-06 20:50:01","Madeira","Madeira","LOCAL-300000",0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,0,0,85,1.26,211,3.12,47.03,14373,6759
"2019-10-06 20:50:01","Portalegre","Portalegre","LOCAL-120000",0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,0,0,140,1.65,105,1.24,61.67,13766,8489
"2019-10-06 20:50:01","Porto","Porto","LOCAL-130000",2,38,243,103,2604,2.13,2352,1.93,57.54,212135,122060,2,0,2136,1.69,1921,1.52,58.6,216232,126717
"2019-10-06 20:50:01","Santarém","Santarém","LOCAL-140000",0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,0,0,525,2.03,530,2.05,59.47,43503,25872
"2019-10-06 20:50:01","Setúbal","Setúbal","LOCAL-150000",0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,0,0,42,1.19,40,1.14,55.21,6383,3524
"2019-10-06 20:50:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,0,0,843,2.41,590,1.69,46.86,74584,34952
"2019-10-06 20:50:01","Vila Real","Vila Real","LOCAL-170000",1,4,197,165,1450,2.16,1659,2.47,44.08,152282,67126,1,0,1238,1.65,1386,1.85,46.64,160879,75032
"2019-10-06 20:50:01","Viseu","Viseu","LOCAL-180000",0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1,0,1265,1.99,1249,1.97,49.48,128277,63473
"2019-10-06 20:55:01","Território Nacional","Território Nacional","LOCAL-500000",14,212,3092,2229,41254,2.76,30382,2.03,52.51,2849048,1495993,20,0,34306,2.12,28328,1.75,54.42,2976565,1619815
"2019-10-06 20:55:01","Açores","Açores","LOCAL-400000",0,5,156,47,727,5.38,189,1.4,37.15,36393,13520,0,0,579,3.66,275,1.74,43.57,36336,15831
"2019-10-06 20:55:01","Aveiro","Aveiro","LOCAL-010000",0,16,147,60,2718,3.13,1573,1.81,54.59,158826,86709,1,0,2276,2.49,1485,1.62,56.29,162688,91576
"2019-10-06 20:55:01","Beja","Beja","LOCAL-020000",0,3,75,66,1080,2.08,898,1.73,52.26,99343,51916,0,0,984,1.63,926,1.53,58.08,104094,60460
"2019-10-06 20:55:01","Braga","Braga","LOCAL-030000",4,15,347,239,6737,3.11,4090,1.89,59.42,364865,216795,5,0,4883,2.2,2879,1.3,59.09,376176,222268
"2019-10-06 20:55:01","Bragança","Bragança","LOCAL-040000",0,3,226,195,806,2.07,881,2.27,44.39,87609,38886,0,0,718,1.64,858,1.96,46.74,93459,43680
"2019-10-06 20:55:01","Castelo Branco","Castelo Branco","LOCAL-050000",0,4,120,113,1371,2.39,1544,2.69,55.09,104284,57446,0,0,1315,2.01,1509,2.31,57.18,114233,65324
"2019-10-06 20:55:01","Coimbra","Coimbra","LOCAL-060000",0,9,155,111,2643,3.52,1661,2.21,52.19,144041,75181,0,0,2183,2.6,1541,1.84,55.04,152361,83862
"2019-10-06 20:55:01","Évora","Évora","LOCAL-070000",0,3,69,52,728,2.08,497,1.42,53.49,65359,34961,0,0,579,1.42,494,1.21,59.59,68656,40910
"2019-10-06 20:55:01","Faro","Faro","LOCAL-080000",0,9,67,45,1672,3.01,1074,1.93,47.06,118152,55602,0,0,1461,2.34,1134,1.82,52.53,118663,62338
"2019-10-06 20:55:01","Guarda","Guarda","LOCAL-090000",0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,0,0,698,2.04,893,2.61,50.38,67834,34177
"2019-10-06 20:55:01","Leiria","Leiria","LOCAL-100000",0,10,110,57,2459,3.83,1575,2.45,54.47,117793,64157,1,0,2026,2.91,1436,2.07,56.04,124068,69526
"2019-10-06 20:55:01","Lisboa","Lisboa","LOCAL-110000",0,48,134,23,667,3.15,487,2.3,55.77,37946,21163,0,0,575,2.54,443,1.95,58.76,38571,22665
"2019-10-06 20:55:01","Madeira","Madeira","LOCAL-300000",0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,0,0,85,1.26,211,3.12,47.03,14373,6759
"2019-10-06 20:55:01","Portalegre","Portalegre","LOCAL-120000",0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,0,0,630,1.78,508,1.43,57.98,61179,35473
"2019-10-06 20:55:01","Porto","Porto","LOCAL-130000",2,38,243,113,2994,2.13,2706,1.93,57.82,242639,140298,2,0,2464,1.69,2192,1.51,58.9,246868,145413
"2019-10-06 20:55:01","Santarém","Santarém","LOCAL-140000",0,9,141,40,609,2.65,495,2.16,56.78,40414,22948,0,0,525,2.03,530,2.05,59.47,43503,25872
"2019-10-06 20:55:01","Setúbal","Setúbal","LOCAL-150000",0,18,55,20,798,2.53,478,1.52,52.23,60373,31533,0,0,609,1.73,440,1.25,57.73,60879,35146
"2019-10-06 20:55:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,173,2480,2.98,1503,1.8,48.89,170462,83340,1,0,2234,2.52,1516,1.71,49.02,180972,88705
"2019-10-06 20:55:01","Vila Real","Vila Real","LOCAL-170000",1,4,197,165,1450,2.16,1659,2.47,44.08,152282,67126,1,0,1238,1.65,1386,1.85,46.64,160879,75032
"2019-10-06 20:55:01","Viseu","Viseu","LOCAL-180000",0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1,0,1265,1.99,1249,1.97,49.48,128277,63473
"2019-10-06 21:00:01","Território Nacional","Território Nacional","LOCAL-500000",16,210,3092,2302,44021,2.76,32205,2.02,52.49,3034550,1592854,21,0,36610,2.12,30204,1.75,54.4,3167533,1722982
"2019-10-06 21:00:01","Açores","Açores","LOCAL-400000",0,5,156,69,1197,5.46,296,1.35,38.51,56949,21930,0,0,910,3.6,430,1.7,44.27,57065,25262
"2019-10-06 21:00:01","Aveiro","Aveiro","LOCAL-010000",0,16,147,60,2718,3.13,1573,1.81,54.59,158826,86709,1,0,2276,2.49,1485,1.62,56.29,162688,91576
"2019-10-06 21:00:01","Beja","Beja","LOCAL-020000",0,3,75,70,1110,2.06,926,1.71,51.77,104307,54000,0,0,1011,1.6,966,1.53,57.57,109501,63043
"2019-10-06 21:00:01","Braga","Braga","LOCAL-030000",4,15,347,239,6737,3.11,4090,1.89,59.42,364865,216795,5,0,4883,2.2,2879,1.3,59.09,376176,222268
"2019-10-06 21:00:01","Bragança","Bragança","LOCAL-040000",0,3,226,200,833,2.06,925,2.29,44.39,91160,40467,0,0,743,1.64,891,1.96,46.73,97249,45441
"2019-10-06 21:00:01","Castelo Branco","Castelo Branco","LOCAL-050000",0,4,120,114,1375,2.38,1553,2.69,55.05,104898,57748,0,0,1323,2.01,1514,2.31,57.13,114970,65682
"2019-10-06 21:00:01","Coimbra","Coimbra","LOCAL-060000",1,8,155,114,2927,3.55,1841,2.23,52.12,158205,82460,1,0,2393,2.61,1684,1.84,54.95,166856,91688
"2019-10-06 21:00:01","Évora","Évora","LOCAL-070000",0,3,69,55,789,2.1,550,1.46,54.09,69570,37632,0,0,632,1.44,552,1.26,60.09,72932,43824
"2019-10-06 21:00:01","Faro","Faro","LOCAL-080000",0,9,67,47,1906,3.03,1209,1.92,47.63,131945,62841,0,0,1669,2.38,1261,1.8,52.95,132236,70018
"2019-10-06 21:00:01","Guarda","Guarda","LOCAL-090000",0,3,242,233,1512,2.67,1551,2.74,49.15,115213,56630,1,0,1324,2.05,1534,2.37,51.19,126396,64702
"2019-10-06 21:00:01","Leiria","Leiria","LOCAL-100000",0,10,110,59,2832,3.86,1771,2.42,53.54,136921,73309,1,0,2337,2.95,1604,2.02,55.02,144038,79256
"2019-10-06 21:00:01","Lisboa","Lisboa","LOCAL-110000",0,48,134,24,751,3.18,526,2.23,55.82,42295,23611,0,0,644,2.54,497,1.96,58.84,43031,25318
"2019-10-06 21:00:01","Madeira","Madeira","LOCAL-300000",0,6,54,38,248,0.55,854,1.88,50.27,90256,45373,0,0,389,0.89,1273,2.92,47.9,91119,43643
"2019-10-06 21:00:01","Portalegre","Portalegre","LOCAL-120000",0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,0,0,630,1.78,508,1.43,57.98,61179,35473
"2019-10-06 21:00:01","Porto","Porto","LOCAL-130000",2,38,243,126,3610,2.19,3192,1.93,57.69,285999,164993,3,0,2907,1.7,2598,1.52,58.74,290515,170662
"2019-10-06 21:00:01","Santarém","Santarém","LOCAL-140000",1,8,141,108,3457,2.92,2372,2.01,54.63,216561,118303,2,0,2888,2.2,2427,1.85,58.02,226143,131215
"2019-10-06 21:00:01","Setúbal","Setúbal","LOCAL-150000",0,18,55,20,798,2.53,478,1.52,52.23,60373,31533,0,0,609,1.73,440,1.25,57.73,60879,35146
"2019-10-06 21:00:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,182,2675,2.98,1607,1.79,48.97,183188,89714,2,0,2382,2.5,1615,1.69,49.17,194073,95434
"2019-10-06 21:00:01","Vila Real","Vila Real","LOCAL-170000",1,4,197,166,1455,2.16,1660,2.47,44.07,152663,67276,1,0,1239,1.65,1392,1.85,46.61,161310,75193
"2019-10-06 21:00:01","Viseu","Viseu","LOCAL-180000",2,6,277,257,3689,2.76,2847,2.13,50.43,265063,133681,4,0,3111,2.14,2742,1.89,50.45,287532,145063
"2019-10-06 21:05:01","Território Nacional","Território Nacional","LOCAL-500000",22,204,3092,2386,47816,2.75,34911,2.01,52.58,3303821,1737277,26,0,39803,2.12,32884,1.75,54.53,3440402,1875998
"2019-10-06 21:05:01","Açores","Açores","LOCAL-400000",0,5,156,81,1444,5.42,389,1.46,38.09,69974,26654,0,0,1086,3.52,515,1.67,44.09,69996,30859
"2019-10-06 21:05:01","Aveiro","Aveiro","LOCAL-010000",0,16,147,68,3144,3.19,1804,1.83,53.77,183245,98537,1,0,2657,2.55,1731,1.66,55.58,187823,104391
"2019-10-06 21:05:01","Beja","Beja","LOCAL-020000",1,2,75,72,1167,2.07,962,1.71,51.71,108991,56360,0,0,1074,1.63,1013,1.54,57.32,114612,65693
"2019-10-06 21:05:01","Braga","Braga","LOCAL-030000",4,15,347,252,7319,3.13,4396,1.88,59.61,391829,233555,5,0,5290,2.21,3105,1.3,59.29,403749,239365
"2019-10-06 21:05:01","Bragança","Bragança","LOCAL-040000",0,3,226,205,849,2.04,944,2.27,44.38,93582,41530,0,0,771,1.66,913,1.96,46.68,99761,46573
"2019-10-06 21:05:01","Castelo Branco","Castelo Branco","LOCAL-050000",0,4,120,115,1411,2.41,1564,2.67,55.08,106166,58479,0,0,1351,2.03,1533,2.31,57.12,116410,66499
"2019-10-06 21:05:01","Coimbra","Coimbra","LOCAL-060000",1,8,155,114,2927,3.55,1841,2.23,52.12,158205,82460,1,0,2393,2.61,1684,1.84,54.95,166856,91688
"2019-10-06 21:05:01","Évora","Évora","LOCAL-070000",0,3,69,59,832,2.08,596,1.49,54.16,73842,39990,0,0,678,1.45,582,1.25,60.18,77584,46690
"2019-10-06 21:05:01","Faro","Faro","LOCAL-080000",0,9,67,49,2227,3,1402,1.89,47.29,157125,74312,0,0,2007,2.41,1477,1.78,52.79,157553,83169
"2019-10-06 21:05:01","Guarda","Guarda","LOCAL-090000",0,3,242,236,1540,2.66,1594,2.75,49.15,117861,57929,1,0,1347,2.04,1568,2.37,51.14,129328,66143
"2019-10-06 21:05:01","Leiria","Leiria","LOCAL-100000",1,9,110,64,3493,3.87,2175,2.41,53.07,170133,90298,1,0,2872,2.94,1983,2.03,54.82,178169,97665
"2019-10-06 21:05:01","Lisboa","Lisboa","LOCAL-110000",0,48,134,29,1040,3.09,696,2.07,56.88,59191,33667,0,0,880,2.47,655,1.84,59.52,59867,35632
"2019-10-06 21:05:01","Madeira","Madeira","LOCAL-300000",0,6,54,42,336,0.54,1127,1.81,50.25,124121,62366,0,0,517,0.86,1762,2.91,48.1,125670,60450
"2019-10-06 21:05:01","Portalegre","Portalegre","LOCAL-120000",0,2,69,55,676,2.13,602,1.9,52.93,59875,31692,0,0,658,1.8,522,1.43,57.96,63020,36527
"2019-10-06 21:05:01","Porto","Porto","LOCAL-130000",2,38,243,133,3907,2.21,3363,1.91,57.86,304916,176417,3,0,3116,1.71,2748,1.51,58.92,309631,182441
"2019-10-06 21:05:01","Santarém","Santarém","LOCAL-140000",1,8,141,113,3653,2.9,2480,1.97,54.52,231343,126138,2,0,3050,2.18,2520,1.8,57.98,241520,140031
"2019-10-06 21:05:01","Setúbal","Setúbal","LOCAL-150000",0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,0,0,696,1.67,505,1.22,57.8,71900,41560
"2019-10-06 21:05:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,183,2636,2.97,1601,1.8,49.6,178856,88710,2,0,2364,2.52,1603,1.71,49.48,189761,93897
"2019-10-06 21:05:01","Vila Real","Vila Real","LOCAL-170000",1,4,197,166,1455,2.16,1660,2.47,44.07,152663,67276,1,0,1239,1.65,1392,1.85,46.61,161310,75193
"2019-10-06 21:05:01","Viseu","Viseu","LOCAL-180000",2,6,277,257,3689,2.76,2847,2.13,50.43,265063,133681,4,0,3111,2.14,2742,1.89,50.45,287532,145063
"2019-10-06 21:10:01","Território Nacional","Território Nacional","LOCAL-500000",27,199,3092,2457,51810,2.75,37722,2,52.57,3581611,1882803,32,0,43185,2.13,35592,1.75,54.55,3720119,2029146
"2019-10-06 21:10:01","Açores","Açores","LOCAL-400000",0,5,156,81,1444,5.42,389,1.46,38.09,69974,26654,0,0,1086,3.52,515,1.67,44.09,69996,30859
"2019-10-06 21:10:01","Aveiro","Aveiro","LOCAL-010000",2,14,147,80,3886,3.16,2330,1.9,54.16,226818,122840,2,0,3328,2.56,2277,1.75,55.91,232727,130111
"2019-10-06 21:10:01","Beja","Beja","LOCAL-020000",1,2,75,72,1167,2.07,962,1.71,51.71,108991,56360,0,0,1074,1.63,1013,1.54,57.32,114612,65693
"2019-10-06 21:10:01","Braga","Braga","LOCAL-030000",5,14,347,264,7950,3.11,4686,1.83,59.62,428879,255689,5,0,5767,2.2,3366,1.28,59.38,441795,262328
"2019-10-06 21:10:01","Bragança","Bragança","LOCAL-040000",0,3,226,209,865,2.04,973,2.3,44.44,95214,42309,0,0,787,1.66,936,1.97,46.78,101596,47529
"2019-10-06 21:10:01","Castelo Branco","Castelo Branco","LOCAL-050000",1,3,120,116,1828,2.42,1897,2.51,54.88,137505,75464,2,0,1739,2.06,1866,2.21,57.26,147391,84391
"2019-10-06 21:10:01","Coimbra","Coimbra","LOCAL-060000",1,8,155,119,3129,3.56,1972,2.24,51.91,169447,87961,2,0,2571,2.63,1820,1.86,54.8,178697,97919
"2019-10-06 21:10:01","Évora","Évora","LOCAL-070000",0,3,69,61,983,2.15,655,1.43,54.61,83746,45730,0,0,813,1.54,662,1.25,60.34,87702,52920
"2019-10-06 21:10:01","Faro","Faro","LOCAL-080000",1,8,67,52,2581,3.03,1618,1.9,47.07,180696,85049,1,0,2308,2.43,1696,1.79,52.55,180527,94860
"2019-10-06 21:10:01","Guarda","Guarda","LOCAL-090000",0,3,242,237,1672,2.69,1713,2.75,49.33,126230,62264,2,0,1440,2.03,1644,2.32,51.24,138157,70787
"2019-10-06 21:10:01","Leiria","Leiria","LOCAL-100000",1,9,110,64,3493,3.87,2175,2.41,53.07,170133,90298,1,0,2872,2.94,1983,2.03,54.82,178169,97665
"2019-10-06 21:10:01","Lisboa","Lisboa","LOCAL-110000",0,48,134,35,1608,2.96,1104,2.03,56.78,95564,54263,0,0,1351,2.39,1022,1.81,59.54,95066,56598
"2019-10-06 21:10:01","Madeira","Madeira","LOCAL-300000",0,6,54,47,408,0.54,1376,1.81,50.18,151689,76125,1,0,608,0.82,2161,2.92,48.24,153207,73900
"2019-10-06 21:10:01","Portalegre","Portalegre","LOCAL-120000",0,2,69,55,676,2.13,602,1.9,52.93,59875,31692,0,0,658,1.8,522,1.43,57.96,63020,36527
"2019-10-06 21:10:01","Porto","Porto","LOCAL-130000",3,37,243,142,4624,2.25,3933,1.91,57.73,356062,205571,3,0,3641,1.71,3187,1.5,58.91,360682,212474
"2019-10-06 21:10:01","Santarém","Santarém","LOCAL-140000",1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,2,0,3081,2.16,2532,1.78,57.93,245717,142352
"2019-10-06 21:10:01","Setúbal","Setúbal","LOCAL-150000",0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,0,0,696,1.67,505,1.22,57.8,71900,41560
"2019-10-06 21:10:01","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,191,2821,2.99,1704,1.81,49.73,189412,94201,2,0,2533,2.54,1699,1.7,49.64,201012,99791
"2019-10-06 21:10:01","Vila Real","Vila Real","LOCAL-170000",2,3,197,170,1508,2.18,1704,2.47,44.21,156314,69106,1,0,1273,1.65,1421,1.84,46.72,165129,77144
"2019-10-06 21:10:01","Viseu","Viseu","LOCAL-180000",2,6,277,257,3689,2.76,2847,2.13,50.43,265063,133681,4,0,3111,2.14,2742,1.89,50.45,287532,145063
"2019-10-06 21:15:02","Território Nacional","Território Nacional","LOCAL-500000",27,199,3092,2478,53068,2.75,38526,2,52.61,3665569,1928466,34,0,44301,2.13,36460,1.76,54.6,3804256,2077162
"2019-10-06 21:15:02","Açores","Açores","LOCAL-400000",0,5,156,100,1924,5.2,558,1.51,37.06,99788,36978,0,0,1425,3.35,721,1.7,42.6,99727,42485
"2019-10-06 21:15:02","Aveiro","Aveiro","LOCAL-010000",2,14,147,86,4435,3.08,2675,1.86,54.01,266159,143762,3,0,3879,2.56,2644,1.74,55.87,271719,151813
"2019-10-06 21:15:02","Beja","Beja","LOCAL-020000",1,2,75,73,1175,2.06,972,1.71,51.74,110141,56985,0,0,1082,1.63,1024,1.54,57.35,115823,66421
"2019-10-06 21:15:02","Braga","Braga","LOCAL-030000",6,13,347,283,9000,3.11,5240,1.81,59.61,484776,288955,7,0,6501,2.2,3797,1.28,59.48,497915,296167
"2019-10-06 21:15:02","Bragança","Bragança","LOCAL-040000",0,3,226,211,871,2.04,983,2.3,44.36,96411,42765,0,0,792,1.65,943,1.96,46.77,102918,48136
"2019-10-06 21:15:02","Castelo Branco","Castelo Branco","LOCAL-050000",1,3,120,118,1864,2.4,1945,2.5,54.87,141734,77764,2,0,1763,2.03,1906,2.19,57.13,152132,86916
"2019-10-06 21:15:02","Coimbra","Coimbra","LOCAL-060000",1,8,155,126,3848,3.61,2338,2.2,51.91,205076,106449,2,0,3211,2.73,2194,1.86,54.83,214675,117704
"2019-10-06 21:15:02","Évora","Évora","LOCAL-070000",0,3,69,61,983,2.15,655,1.43,54.61,83746,45730,0,0,813,1.54,662,1.25,60.34,87702,52920
"2019-10-06 21:15:02","Faro","Faro","LOCAL-080000",1,8,67,54,2871,3.01,1821,1.91,46.8,203731,95339,2,0,2549,2.4,1860,1.75,52.29,203490,106400
"2019-10-06 21:15:02","Guarda","Guarda","LOCAL-090000",0,3,242,237,1672,2.69,1713,2.75,49.33,126230,62264,2,0,1440,2.03,1644,2.32,51.24,138157,70787
"2019-10-06 21:15:02","Leiria","Leiria","LOCAL-100000",1,9,110,73,3922,3.86,2479,2.44,52.93,192147,101703,1,0,3214,2.92,2285,2.07,54.79,201162,110215
"2019-10-06 21:15:02","Lisboa","Lisboa","LOCAL-110000",0,48,134,35,1608,2.96,1104,2.03,56.78,95564,54263,0,0,1351,2.39,1022,1.81,59.54,95066,56598
"2019-10-06 21:15:02","Madeira","Madeira","LOCAL-300000",2,4,54,49,488,0.54,1625,1.8,50.59,178447,90272,1,0,718,0.82,2551,2.93,48.82,178482,87136
"2019-10-06 21:15:02","Portalegre","Portalegre","LOCAL-120000",0,2,69,59,752,2.18,667,1.93,52.49,65811,34544,0,0,737,1.83,579,1.44,58.07,69304,40247
"2019-10-06 21:15:02","Porto","Porto","LOCAL-130000",4,36,243,153,5226,2.28,4355,1.9,57.89,396635,229610,4,0,4143,1.75,3558,1.5,59.18,400682,237107
"2019-10-06 21:15:02","Santarém","Santarém","LOCAL-140000",1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,2,0,3081,2.16,2532,1.78,57.93,245717,142352
"2019-10-06 21:15:02","Setúbal","Setúbal","LOCAL-150000",0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,0,0,696,1.67,505,1.22,57.8,71900,41560
"2019-10-06 21:15:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,194,2885,3,1739,1.81,49.63,193884,96222,3,0,2595,2.54,1736,1.7,49.65,205538,102042
"2019-10-06 21:15:02","Vila Real","Vila Real","LOCAL-170000",2,3,197,171,1524,2.19,1719,2.47,44.28,157299,69656,1,0,1283,1.65,1433,1.84,46.77,166162,77716
"2019-10-06 21:15:02","Viseu","Viseu","LOCAL-180000",4,4,277,265,4234,2.75,3251,2.11,50.81,303343,154136,5,0,3599,2.16,3157,1.9,50.89,326810,166323
"2019-10-06 21:20:02","Território Nacional","Território Nacional","LOCAL-500000",36,190,3092,2568,59406,2.77,42440,1.98,52.65,4079553,2147881,44,0,49630,2.15,40011,1.74,54.69,4215780,2305639
"2019-10-06 21:20:02","Açores","Açores","LOCAL-400000",0,5,156,100,1924,5.2,558,1.51,37.06,99788,36978,0,0,1425,3.35,721,1.7,42.6,99727,42485
"2019-10-06 21:20:02","Aveiro","Aveiro","LOCAL-010000",2,14,147,90,4566,3.07,2752,1.85,53.85,276062,148663,3,0,3991,2.54,2721,1.73,55.7,281672,156903
"2019-10-06 21:20:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 21:20:02","Braga","Braga","LOCAL-030000",7,12,347,291,9595,3.07,5557,1.78,59.72,523337,312529,8,0,7078,2.21,4060,1.27,59.71,536320,320226
"2019-10-06 21:20:02","Bragança","Bragança","LOCAL-040000",0,3,226,214,878,2.03,995,2.3,44.41,97278,43203,0,0,798,1.64,963,1.98,46.78,103867,48586
"2019-10-06 21:20:02","Castelo Branco","Castelo Branco","LOCAL-050000",1,3,120,118,1864,2.4,1945,2.5,54.87,141734,77764,2,0,1763,2.03,1906,2.19,57.13,152132,86916
"2019-10-06 21:20:02","Coimbra","Coimbra","LOCAL-060000",1,8,155,126,3848,3.61,2338,2.2,51.91,205076,106449,2,0,3211,2.73,2194,1.86,54.83,214675,117704
"2019-10-06 21:20:02","Évora","Évora","LOCAL-070000",0,3,69,61,983,2.15,655,1.43,54.61,83746,45730,0,0,813,1.54,662,1.25,60.34,87702,52920
"2019-10-06 21:20:02","Faro","Faro","LOCAL-080000",1,8,67,56,3158,2.99,1997,1.89,45.91,229911,105547,2,0,2788,2.38,2002,1.71,51.36,228474,117338
"2019-10-06 21:20:02","Guarda","Guarda","LOCAL-090000",0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,2,0,1442,2.03,1648,2.32,51.21,138524,70936
"2019-10-06 21:20:02","Leiria","Leiria","LOCAL-100000",1,9,110,73,3922,3.86,2479,2.44,52.93,192147,101703,1,0,3214,2.92,2285,2.07,54.79,201162,110215
"2019-10-06 21:20:02","Lisboa","Lisboa","LOCAL-110000",0,48,134,38,1864,2.97,1283,2.05,56.78,110375,62671,0,0,1562,2.39,1206,1.85,59.59,109478,65242
"2019-10-06 21:20:02","Madeira","Madeira","LOCAL-300000",2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,1,0,746,0.8,2705,2.88,48.32,194069,93778
"2019-10-06 21:20:02","Portalegre","Portalegre","LOCAL-120000",0,2,69,61,764,2.15,682,1.92,52.52,67618,35514,0,0,745,1.8,594,1.43,58.11,71253,41404
"2019-10-06 21:20:02","Porto","Porto","LOCAL-130000",5,35,243,161,6121,2.3,5038,1.89,57.24,465089,266211,5,0,4886,1.78,4117,1.5,58.63,468668,274800
"2019-10-06 21:20:02","Santarém","Santarém","LOCAL-140000",1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,2,0,3081,2.16,2532,1.78,57.93,245717,142352
"2019-10-06 21:20:02","Setúbal","Setúbal","LOCAL-150000",0,18,55,23,899,2.43,533,1.44,52.14,70885,36962,0,0,696,1.67,505,1.22,57.8,71900,41560
"2019-10-06 21:20:02","Viana do Castelo","Viana do Castelo","LOCAL-160000",2,4,208,194,2885,3,1739,1.81,49.63,193884,96222,3,0,2595,2.54,1736,1.7,49.65,205538,102042
"2019-10-06 21:20:02","Vila Real","Vila Real","LOCAL-170000",2,3,197,173,1561,2.19,1765,2.47,44.2,161553,71405,1,0,1324,1.66,1460,1.83,46.73,170341,79600
"2019-10-06 21:20:02","Viseu","Viseu","LOCAL-180000",4,4,277,266,4252,2.75,3263,2.11,50.78,304500,154638,5,0,3615,2.17,3170,1.9,50.84,328110,166825
"2019-10-06 21:25:02","Território Nacional","Território Nacional","LOCAL-500000",36,190,3092,2568,59406,2.77,42440,1.98,52.65,4079553,2147881,44,0,49630,2.15,40011,1.74,54.69,4215780,2305639
"2019-10-06 21:25:02","Açores","Açores","LOCAL-400000",0,5,156,118,2451,5.15,743,1.56,36.6,129922,47556,0,0,1833,3.38,921,1.7,41.83,129617,54214
"2019-10-06 21:25:02","Aveiro","Aveiro","LOCAL-010000",2,14,147,90,4566,3.07,2752,1.85,53.85,276062,148663,3,0,3991,2.54,2721,1.73,55.7,281672,156903
"2019-10-06 21:25:02","Beja","Beja","LOCAL-020000",3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,3,0,1230,1.65,1132,1.52,57.77,128926,74485
"2019-10-06 21:25:02","Braga","Braga","LOCAL-030000",7,12,347,291,9595,3.07,5557,1.78,59.72,523337,312529,8,0,7078,2.21,4060,1.27,59.71,536320,320226
"2019-10-06 21:25:02","Bragança","Bragança","LOCAL-040000",0,3,226,216,880,2.02,1008,2.32,44.43,97941,43514,0,0,806,1.65,972,1.99,46.79,104615,48951
"2019-10-06 21:25:02","Castelo Branco","Castelo Branco","LOCAL-050000",1,3,120,118,1864,2.4,1945,2.5,54.87,141734,77764,2,0,1763,2.03,1906,2.19,57.13,152132,86916
"2019-10-06 21:25:02","Coimbra","Coimbra","LOCAL-060000",2,7,155,133,4571,3.62,2633,2.08,52.6,240186,126336,2,0,3817,2.76,2478,1.79,55.37,249780,138303
"2019-10-06 21:25:02","Évora","Évora","LOCAL-070000",0,3,69,62,991,2.14,663,1.43,54.67,84608,46251,0,0,819,1.53,667,1.25,60.34,88641,53490
"2019-10-06 21:25:02","Faro","Faro","LOCAL-080000",1,8,67,57,3228,2.99,2030,1.88,45.97,235033,108041,2,0,2840,2.37,2034,1.7,51.44,233261,119995
"2019-10-06 21:25:02","Guarda","Guarda","LOCAL-090000",0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,2,0,1442,2.03,1648,2.32,51.21,138524,70936
"2019-10-06 21:25:02","Leiria","Leiria","LOCAL-100000",2,8,110,80,4821,3.8,3048,2.41,53.4,237303,126717,3,0,3962,2.9,2740,2.01,55.43,246298,136511
